url,tool,audit_id,title,description,wcag,category,severity,impact,help_url,element,selector,failure_summary
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<span class=""d-block mb-2""><a href=""#"" class=""text-white read-more-app-desc"" data-bs-toggle=""modal"" data-bs-target=""#readMoreAppDescModal"">Read More</a></span>",".d-block.mb-2","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div class=""owl-stage-outer"">",".owl-stage-outer","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div id=""hero-form-section-header"" class="" px-3"">
                                    <h5>Sign up</h5>
                                </div>","#hero-form-section-header","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div class=""custom-radio-desc text-nowrap"">Sign up as Applicant</div>",".me-2 > .radio-container.align-items-center.d-flex > .custom-radio-desc.text-nowrap","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div class=""custom-radio-desc text-nowrap"">Sign up as Parent / Legal Guardian</div>","div:nth-child(2) > .radio-container.align-items-center.d-flex > .custom-radio-desc.text-nowrap","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div class=""col-lg-6 col-md-6 col-12"">","#SignUpDiv > .col-lg-6.col-md-6.col-12:nth-child(1)","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div class=""col-lg-6 col-md-6 col-12"">","#SignUpDiv > .col-lg-6.col-md-6.col-12:nth-child(2)","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div class=""col-lg-6 col-md-6 col-12"">",".col-lg-6.col-md-6.col-12:nth-child(3)","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<label><sup class=""text-danger me-1"">*</sup><span>Mobile No</span></label>","#divMobileNo > label","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div class=""iti iti--allow-dropdown"">",".iti","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div class=""col-lg-6 col-md-6 col-12  mb-3"" id=""configDOB"">","#configDOB","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<label><sup class=""text-danger me-1"">*</sup><span>Study Level</span></label>","#configStudyLevel > .form-group > label","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<span class=""selection"">","#configStudyLevel > .form-group > div > .select2-container.select2-container--default[dir=""ltr""] > .selection","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<label><sup class=""text-danger me-1"">*</sup><span>Program Interested In</span></label>","#configProgramsInterested > .form-group > label","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<span class=""selection"">","#configProgramsInterested > .form-group > div > .select2-container.select2-container--default[dir=""ltr""] > .selection","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<label><sup class=""text-danger me-1"">*</sup><span>Intake</span></label>","#configIntake > .form-group > label","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<span class=""selection"">","#configIntake > .form-group > div > .select2-container.select2-container--default[dir=""ltr""] > .selection","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","region","All page content should be contained by landmarks","Ensures all page content is contained by landmarks","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div class=""container-fluid"" id=""footer-section"">","#footer-section","Fix any of the following:
  Some page content is not contained by landmarks"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","tabindex","Elements should not have tabindex greater than zero","Ensures tabindex attribute values are not greater than 0","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/tabindex?application=axeAPI","<input type=""text"" class=""form-control"" required="""" placeholder=""e.g. Last Name"" id=""txtLastName"" name=""txtLastName"" tabindex=""1"" spellcheck=""true"">","#txtLastName","Fix any of the following:
  Element has a tabindex greater than 0"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","tabindex","Elements should not have tabindex greater than zero","Ensures tabindex attribute values are not greater than 0","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/tabindex?application=axeAPI","<input type=""text"" class=""form-control"" required="""" placeholder=""e.g. First Name"" id=""txtFirstName"" name=""txtFirstName"" tabindex=""1"" spellcheck=""true"">","#txtFirstName","Fix any of the following:
  Element has a tabindex greater than 0"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","tabindex","Elements should not have tabindex greater than zero","Ensures tabindex attribute values are not greater than 0","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/tabindex?application=axeAPI","<input type=""text"" class=""form-control"" required="""" placeholder=""e.g. Email"" id=""txtEmail"" name=""txtEmail"" tabindex=""1"" spellcheck=""true"">","#txtEmail","Fix any of the following:
  Element has a tabindex greater than 0"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","tabindex","Elements should not have tabindex greater than zero","Ensures tabindex attribute values are not greater than 0","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/tabindex?application=axeAPI","<input type=""text"" class=""form-control txtMobileNo"" required="""" placeholder=""e.g. Mobile No"" oncut=""return false"" oncopy=""return false"" onpaste=""return false"" ondrag=""return false"" ondrop=""return false"" id=""txtMobileNo"" name=""txtMobileNo"" tabindex=""1"" spellcheck=""true"" autocomplete=""off"" data-intl-tel-input-id=""0"">","#txtMobileNo","Fix any of the following:
  Element has a tabindex greater than 0"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","tabindex","Elements should not have tabindex greater than zero","Ensures tabindex attribute values are not greater than 0","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/tabindex?application=axeAPI","<input type=""text"" onkeypress=""return false;"" class=""form-control dateRange-singleLanding"" required="""" placeholder=""e.g. MM/DD/YYYY"" id=""txtDOB"" name=""txtDOB"" tabindex=""1"" spellcheck=""true"">","#txtDOB","Fix any of the following:
  Element has a tabindex greater than 0"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","tabindex","Elements should not have tabindex greater than zero","Ensures tabindex attribute values are not greater than 0","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/tabindex?application=axeAPI","<span class=""select2-selection select2-selection--single"" role=""combobox"" aria-haspopup=""true"" aria-expanded=""false"" tabindex=""1"" aria-labelledby=""select2-ddlStudyLevel-container"">","#configStudyLevel > .form-group > div > .select2-container.select2-container--default[dir=""ltr""] > .selection > .select2-selection.select2-selection--single[aria-haspopup=""true""]","Fix any of the following:
  Element has a tabindex greater than 0"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","tabindex","Elements should not have tabindex greater than zero","Ensures tabindex attribute values are not greater than 0","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/tabindex?application=axeAPI","<span class=""select2-selection select2-selection--single"" role=""combobox"" aria-haspopup=""true"" aria-expanded=""false"" tabindex=""1"" aria-labelledby=""select2-ddlProgramsInterested-container"">","#configProgramsInterested > .form-group > div > .select2-container.select2-container--default[dir=""ltr""] > .selection > .select2-selection.select2-selection--single[aria-haspopup=""true""]","Fix any of the following:
  Element has a tabindex greater than 0"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","tabindex","Elements should not have tabindex greater than zero","Ensures tabindex attribute values are not greater than 0","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/tabindex?application=axeAPI","<span class=""select2-selection select2-selection--single"" role=""combobox"" aria-haspopup=""true"" aria-expanded=""false"" tabindex=""1"" aria-labelledby=""select2-ddlIntake-container"">","span[aria-labelledby=""select2-ddlIntake-container""]","Fix any of the following:
  Element has a tabindex greater than 0"
